trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_intensity
36417,2019,JP,IN,TEXTI,CHEM1,1.03,0.0,0.0,0.0,0.0,0.0,0.0
22089,2019,FR,IN,RETA1,FISHF,1.03,0.0,0.0,0.0,0.0,0.0,0.0
14896,2019,DE,IN,SEACO,KEROS,1.03,0.0,0.0,0.0,0.0,0.0,0.0
54561,2019,US,IN,GLASS,FOUND,1.03,0.0,0.0,0.0,0.0,0.0,0.0
36189,2019,JP,IN,RUBBE,FISH5,1.03,0.0,0.0,0.0,0.0,0.0,0.0
8698,2019,CN,IN,CHEM1,PULP5,1.03,0.0,0.0,0.0,0.0,0.0,0.0
31345,2019,IE,IN,SUPPO,PRINT,1.03,0.0,0.0,0.0,0.0,0.0,0.0
44810,2019,PL,IN,PREC1,ALUM1,1.03,0.0,0.0,0.0,0.0,0.0,0.0
34420,2019,JP,IN,CHEM1,RESEA,1.03,0.0,0.0,0.0,0.0,0.0,0.0
14187,2019,DE,IN,PRINT,MEMBE,1.03,0.0,0.0,0.0,0.0,0.0,0.0
55308,2019,US,IN,PAPER,RECRE,1.03,0.0,0.0,0.0,0.0,0.0,0.0
60864,2019,WA,IN,RADIO,INSUR,1.03,0.0,0.0,0.0,0.0,0.0,0.0
9376,2019,CN,IN,LEATH,ALUM1,1.03,0.0,0.0,0.0,0.0,0.0,0.0
7193,2019,CA,IN,PULP5,MACHI,1.03,0.0,0.0,0.0,0.0,0.0,0.0
28585,2019,ID,IN,PAPER,CERAM,1.03,0.0,0.0,0.0,0.0,0.0,0.0
24246,2019,GB,IN,MACHI,PADDY,1.03,0.0,0.0,0.0,0.0,0.0,0.0
26938,2019,HR,IN,WOODW,CONST,1.03,0.0,0.0,0.0,0.0,0.0,0.0
24902,2019,GB,IN,PUBLI,WASTE,1.03,0.0,0.0,0.0,0.0,0.0,0.0
55152,2019,US,IN,NONME,WHOLE,1.02,0.0,0.0,0.0,0.0,0.0,0.0
36323,2019,JP,IN,SEACO,CERAM,1.02,0.0,0.0,0.0,0.0,0.0,0.0
40730,2019,NL,IN,AIRTR,BITUM,1.02,0.0,0.0,0.0,0.0,0.0,0.0
23712,2019,GB,IN,FINAN,CEMEN,1.02,0.0,0.0,0.0,0.0,0.0,0.0
2462,2019,AU,IN,PAPER,PLAST,1.02,0.0,0.0,0.0,0.0,0.0,0.0
57521,2019,WA,IN,BASIC,LEAD1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
37602,2019,KR,IN,NAPHT,ELEC8,1.02,0.0,0.0,0.0,0.0,0.0,0.0
13485,2019,DE,IN,MACHI,COKIN,1.02,0.0,0.0,0.0,0.0,0.0,0.0
62382,2019,WE,IN,BITUM,BITUM,1.02,0.0,0.0,0.0,0.0,0.0,0.0
12419,2019,DE,IN,BUSIN,FOOD3,1.02,0.0,0.0,0.0,0.0,0.0,0.0
9809,2019,CN,IN,OFFIC,CONST,1.03,0.0,0.0,0.0,0.0,0.0,0.0
25540,2019,GB,IN,SEACO,TEXTI,1.03,0.0,0.0,0.0,0.0,0.0,0.0
49054,2019,SE,IN,CERAM,CEMEN,1.02,0.0,0.0,0.0,0.0,0.0,0.0
31349,2019,IE,IN,SUPPO,RAILW,1.03,0.0,0.0,0.0,0.0,0.0,0.0
10809,2019,CN,IN,WOODW,TEXTI,1.04,0.0,0.0,0.0,0.0,0.0,0.0
42347,2019,NL,IN,PLAST,PRINT,1.04,0.0,0.0,0.0,0.0,0.0,0.0
24941,2019,GB,IN,PULP5,MOTO1,1.03,0.0,0.0,0.0,0.0,0.0,0.0
31933,2019,IT,IN,CHEM1,GASDI,1.03,0.0,0.0,0.0,0.0,0.0,0.0
28622,2019,ID,IN,PAPER,LANDT,1.03,0.0,0.0,0.0,0.0,0.0,0.0
465,2019,AT,IN,COPP1,FOUND,1.03,0.0,0.0,0.0,0.0,0.0,0.0
53648,2019,US,IN,CHEM1,COKIN,1.03,0.0,0.0,0.0,0.0,0.0,0.0
14555,2019,DE,IN,RENTI,REALE,1.03,0.0,0.0,0.0,0.0,0.0,0.0
28958,2019,ID,IN,RUBBE,LANDT,1.03,0.0,0.0,0.0,0.0,0.0,0.0
60024,2019,WA,IN,OFFIC,CEMEN,1.03,0.0,0.0,0.0,0.0,0.0,0.0
36731,2019,KR,IN,CEMEN,CONST,1.03,0.0,0.0,0.0,0.0,0.0,0.0
50882,2019,SI,IN,CHEM1,WOODW,1.03,0.0,0.0,0.0,0.0,0.0,0.0
32632,2019,IT,IN,MACHI,BUSIN,1.03,0.0,0.0,0.0,0.0,0.0,0.0
58725,2019,WA,IN,FOOD5,WHOLE,1.03,0.0,0.0,0.0,0.0,0.0,0.0
44127,2019,PL,IN,BUSIN,POSTT,1.03,0.0,0.0,0.0,0.0,0.0,0.0
28720,2019,ID,IN,PLAST,CHEM1,1.03,0.0,0.0,0.0,0.0,0.0,0.0
7636,2019,CH,IN,FABRI,CRUDE,1.03,0.0,0.0,0.0,0.0,0.0,0.0
59274,2019,WA,IN,INSUR,MEDIC,1.03,0.0,0.0,0.0,0.0,0.0,0.0
19986,2019,FR,IN,ALUM1,ALUM1,1.03,0.0,0.0,0.0,0.0,0.0,0.0
54453,2019,US,IN,FURNI,WASTE,1.03,0.0,0.0,0.0,0.0,0.0,0.0
41450,2019,NL,IN,FOOD2,MEDIC,1.03,0.0,0.0,0.0,0.0,0.0,0.0
43196,2019,NL,IN,TRANS,TRANS,1.03,0.0,0.0,0.0,0.0,0.0,0.0
70501,2019,ZA,IN,RADIO,MACHI,1.03,0.0,0.0,0.0,0.0,0.0,0.0
35566,2019,JP,IN,PAPER,WEARI,1.03,0.0,0.0,0.0,0.0,0.0,0.0
39874,2019,MX,IN,CHEM1,93197,1.03,0.0,0.0,0.0,0.0,0.0,0.0
37660,2019,KR,IN,NONF1,RADIO,1.03,0.0,0.0,0.0,0.0,0.0,0.0
56669,2019,US,IN,SUPPO,FISH5,1.03,0.0,0.0,0.0,0.0,0.0,0.0
69845,2019,ZA,IN,COPP1,BASIC,1.03,0.0,0.0,0.0,0.0,0.0,0.0
37575,2019,KR,IN,MOTOR,RETA1,1.03,0.0,0.0,0.0,0.0,0.0,0.0
25775,2019,GB,IN,WHOLE,TOBAC,1.03,0.0,0.0,0.0,0.0,0.0,0.0
68985,2019,WM,IN,PRINT,NONME,1.02,0.0,0.0,0.0,0.0,0.0,0.0
46628,2019,RO,IN,WOODW,FURNI,1.02,0.0,0.0,0.0,0.0,0.0,0.0
23131,2019,GB,IN,BEVER,PUBLI,1.06,0.0,0.0,0.0,0.0,0.0,0.0
9564,2019,CN,IN,MEDIC,RADIO,1.01,0.0,0.0,0.0,0.0,0.0,0.0
14676,2019,DE,IN,RETA1,WHEAT,1.02,0.0,0.0,0.0,0.0,0.0,0.0
15660,2019,DK,IN,FABRI,MACHI,1.02,0.0,0.0,0.0,0.0,0.0,0.0
28219,2019,ID,IN,FORES,PRINT,1.02,0.0,0.0,0.0,0.0,0.0,0.0
6842,2019,CA,IN,NONF1,ALUM1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
12186,2019,DE,IN,AIRTR,SUGAR,1.02,0.0,0.0,0.0,0.0,0.0,0.0
37886,2019,KR,IN,PFERT,WHEAT,1.02,0.0,0.0,0.0,0.0,0.0,0.0
42414,2019,NL,IN,POSTT,MEMBE,1.02,0.0,0.0,0.0,0.0,0.0,0.0
22514,2019,FR,IN,SUPPO,RUBBE,1.02,0.0,0.0,0.0,0.0,0.0,0.0
34379,2019,JP,IN,CHEM1,LEAD1,1.01,0.0,0.0,0.0,0.0,0.0,0.0
30674,2019,IE,IN,PUBLI,RENTI,1.01,0.0,0.0,0.0,0.0,0.0,0.0
20257,2019,FR,IN,CERAM,CERAM,1.01,0.0,0.0,0.0,0.0,0.0,0.0
7666,2019,CH,IN,FABRI,NONME,1.01,0.0,0.0,0.0,0.0,0.0,0.0
10071,2019,CN,IN,PFERT,REFIN,1.01,0.0,0.0,0.0,0.0,0.0,0.0
27928,2019,ID,IN,COKIN,BASIC,1.01,0.0,0.0,0.0,0.0,0.0,0.0
60162,2019,WA,IN,PAPER,MEDIC,1.01,0.0,0.0,0.0,0.0,0.0,0.0
54159,2019,US,IN,FINAN,FORES,1.02,0.0,0.0,0.0,0.0,0.0,0.0
8023,2019,CH,IN,PLAST,PLAST,1.01,0.0,0.0,0.0,0.0,0.0,0.0
10054,2019,CN,IN,PFERT,LUBRI,1.01,0.0,0.0,0.0,0.0,0.0,0.0
35534,2019,JP,IN,PAPER,OFFIC,1.01,0.0,0.0,0.0,0.0,0.0,0.0
27864,2019,ID,IN,BITUM,MEDIC,1.01,0.0,0.0,0.0,0.0,0.0,0.0
38178,2019,KR,IN,RUBBE,EDUCA,1.01,0.0,0.0,0.0,0.0,0.0,0.0
32699,2019,IT,IN,MACHI,POSTT,1.01,0.0,0.0,0.0,0.0,0.0,0.0
57429,2019,WA,IN,AUXIL,LEATH,1.01,0.0,0.0,0.0,0.0,0.0,0.0
17955,2019,ES,IN,PLAST,MOTOR,1.01,0.0,0.0,0.0,0.0,0.0,0.0
58211,2019,WA,IN,COPP1,ALUM1,1.01,0.0,0.0,0.0,0.0,0.0,0.0
32195,2019,IT,IN,FABRI,WHOLE,1.01,0.0,0.0,0.0,0.0,0.0,0.0
48014,2019,RU,IN,OFFIC,POSTT,1.01,0.0,0.0,0.0,0.0,0.0,0.0
66747,2019,WM,IN,BASIC,GLASS,1.01,0.0,0.0,0.0,0.0,0.0,0.0
7475,2019,CH,IN,CEMEN,CONST,1.01,0.0,0.0,0.0,0.0,0.0,0.0
61807,2019,WA,IN,TEXTI,GLASS,1.01,0.0,0.0,0.0,0.0,0.0,0.0
28741,2019,ID,IN,PLAST,MOTO1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
9683,2019,CN,IN,NONF1,GASDI,1.02,0.0,0.0,0.0,0.0,0.0,0.0
34221,2019,JP,IN,BUSIN,ELEC1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
64366,2019,WF,IN,NATU1,CHEM1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
20057,2019,FR,IN,AUXIL,INSUR,1.02,0.0,0.0,0.0,0.0,0.0,0.0
62360,2019,WE,IN,BASIC,ELECT,1.02,0.0,0.0,0.0,0.0,0.0,0.0
49509,2019,SE,IN,INSUR,FINAN,1.02,0.0,0.0,0.0,0.0,0.0,0.0
32640,2019,IT,IN,MACHI,COLLE,1.02,0.0,0.0,0.0,0.0,0.0,0.0
66819,2019,WM,IN,BITU1,REFI1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
36589,2019,KR,IN,ADDIT,NONF1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
44048,2019,PL,IN,BASIC,ELECT,1.02,0.0,0.0,0.0,0.0,0.0,0.0
22696,2019,FR,IN,WHOLE,INSUR,1.02,0.0,0.0,0.0,0.0,0.0,0.0
14003,2019,DE,IN,PLAST,93197,1.02,0.0,0.0,0.0,0.0,0.0,0.0
1567,2019,AU,IN,ALUM1,PREC1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
36120,2019,JP,IN,RETA1,MEMBE,1.02,0.0,0.0,0.0,0.0,0.0,0.0
41158,2019,NL,IN,CONST,FINAN,1.02,0.0,0.0,0.0,0.0,0.0,0.0
68085,2019,WM,IN,LEAD1,TRANS,1.02,0.0,0.0,0.0,0.0,0.0,0.0
63754,2019,WF,IN,ELECT,MOTO1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
55531,2019,US,IN,PLAST,WEARI,1.02,0.0,0.0,0.0,0.0,0.0,0.0
22195,2019,FR,IN,RUBBE,FABRI,1.02,0.0,0.0,0.0,0.0,0.0,0.0
51358,2019,SK,IN,MACHI,MACHI,1.02,0.0,0.0,0.0,0.0,0.0,0.0
23371,2019,GB,IN,CHEM1,TEXTI,1.02,0.0,0.0,0.0,0.0,0.0,0.0
7629,2019,CH,IN,FABRI,CHEM1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
61012,2019,WA,IN,RAILW,VEGET,1.02,0.0,0.0,0.0,0.0,0.0,0.0
16421,2019,DK,IN,TRANS,TRANS,1.02,0.0,0.0,0.0,0.0,0.0,0.0
69055,2019,WM,IN,PULP5,DIST1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
47057,2019,RU,IN,BUSIN,TRANS,1.02,0.0,0.0,0.0,0.0,0.0,0.0
44842,2019,PL,IN,PREC1,NONME,1.02,0.0,0.0,0.0,0.0,0.0,0.0
24848,2019,GB,IN,PUBLI,INSUR,1.02,0.0,0.0,0.0,0.0,0.0,0.0
53399,2019,US,IN,BITUM,BEVER,1.02,0.0,0.0,0.0,0.0,0.0,0.0
69206,2019,WM,IN,RUBBE,ELECT,1.02,0.0,0.0,0.0,0.0,0.0,0.0
68646,2019,WM,IN,PAPER,OFFIC,1.02,0.0,0.0,0.0,0.0,0.0,0.0
36498,2019,JP,IN,WHOLE,CEREA,1.02,0.0,0.0,0.0,0.0,0.0,0.0
14765,2019,DE,IN,RUBBE,REALE,1.02,0.0,0.0,0.0,0.0,0.0,0.0
6998,2019,CA,IN,PAPER,RECRE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
24838,2019,GB,IN,PUBLI,FORES,1.04,0.0,0.0,0.0,0.0,0.0,0.0
60103,2019,WA,IN,PAPER,AUXIL,1.04,0.0,0.0,0.0,0.0,0.0,0.0
66572,2019,WL,IN,VEGE1,VEGE1,1.05,0.0,0.0,0.0,0.0,0.0,0.0
9163,2019,CN,IN,FURNI,RESEA,1.05,0.0,0.0,0.0,0.0,0.0,0.0
19920,2019,FR,IN,AIRTR,FURNI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
49092,2019,SE,IN,COMPU,PRINT,1.05,0.0,0.0,0.0,0.0,0.0,0.0
22458,2019,FR,IN,SUPPO,COMPU,1.05,0.0,0.0,0.0,0.0,0.0,0.0
27761,2019,ID,IN,ALUM1,PREC1,1.05,0.0,0.0,0.0,0.0,0.0,0.0
40016,2019,MX,IN,CRUDE,NFERT,1.05,0.0,0.0,0.0,0.0,0.0,0.0
67127,2019,WM,IN,COMPU,BUSIN,1.05,0.0,0.0,0.0,0.0,0.0,0.0
45872,2019,RO,IN,COMPU,EDUCA,1.05,0.0,0.0,0.0,0.0,0.0,0.0
25777,2019,GB,IN,WHOLE,WASTE,1.05,0.0,0.0,0.0,0.0,0.0,0.0
42874,2019,NL,IN,RUBBE,MACHI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
28899,2019,ID,IN,RADIO,HEALT,1.05,0.0,0.0,0.0,0.0,0.0,0.0
35116,2019,JP,IN,HEAVY,CRUDE,1.05,0.0,0.0,0.0,0.0,0.0,0.0
9859,2019,CN,IN,OFFIC,WHOLE,1.05,0.0,0.0,0.0,0.0,0.0,0.0
56615,2019,US,IN,SEACO,WASTE,1.05,0.0,0.0,0.0,0.0,0.0,0.0
55947,2019,US,IN,PUBLI,CEMEN,1.05,0.0,0.0,0.0,0.0,0.0,0.0
30683,2019,IE,IN,PUBLI,TEXTI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
59524,2019,WA,IN,LEATH,OFFIC,1.05,0.0,0.0,0.0,0.0,0.0,0.0
55348,2019,US,IN,PETRO,BITU1,1.05,0.0,0.0,0.0,0.0,0.0,0.0
69252,2019,WM,IN,RUBBE,PRINT,1.05,0.0,0.0,0.0,0.0,0.0,0.0
21641,2019,FR,IN,POSTT,EDUCA,1.05,0.0,0.0,0.0,0.0,0.0,0.0
21329,2019,FR,IN,NONF1,ALUM1,1.05,0.0,0.0,0.0,0.0,0.0,0.0
47021,2019,RU,IN,BUSIN,MOTOR,1.05,0.0,0.0,0.0,0.0,0.0,0.0
10126,2019,CN,IN,PLAST,KERO1,1.05,0.0,0.0,0.0,0.0,0.0,0.0
28687,2019,ID,IN,PFERT,KERO1,1.05,0.0,0.0,0.0,0.0,0.0,0.0
53238,2019,US,IN,AUXIL,BASIC,1.05,0.0,0.0,0.0,0.0,0.0,0.0
20174,2019,FR,IN,BUSIN,ELECT,1.05,0.0,0.0,0.0,0.0,0.0,0.0
5791,2019,BR,IN,GLASS,CONST,1.05,0.0,0.0,0.0,0.0,0.0,0.0
31845,2019,IT,IN,BUSIN,PADDY,1.05,0.0,0.0,0.0,0.0,0.0,0.0
44362,2019,PL,IN,FABRI,OFFIC,1.05,0.0,0.0,0.0,0.0,0.0,0.0
7624,2019,CH,IN,FABRI,BITUM,1.05,0.0,0.0,0.0,0.0,0.0,0.0
36910,2019,KR,IN,CROPS,RAWMI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
7974,2019,CH,IN,PAPER,WOODW,1.06,0.0,0.0,0.0,0.0,0.0,0.0
68678,2019,WM,IN,PAPER,WEARI,1.04,0.0,0.0,0.0,0.0,0.0,0.0
25538,2019,GB,IN,SEACO,SALEM,1.06,0.0,0.0,0.0,0.0,0.0,0.0
24851,2019,GB,IN,PUBLI,LANDT,1.06,0.0,0.0,0.0,0.0,0.0,0.0
40998,2019,NL,IN,BUSIN,KEROS,1.06,0.0,0.0,0.0,0.0,0.0,0.0
32656,2019,IT,IN,MACHI,FINAN,1.06,0.0,0.0,0.0,0.0,0.0,0.0
37924,2019,KR,IN,PLAST,KERO1,1.06,0.0,0.0,0.0,0.0,0.0,0.0
28961,2019,ID,IN,RUBBE,MACHI,1.06,0.0,0.0,0.0,0.0,0.0,0.0
31281,2019,IE,IN,SUPPO,ALUM1,1.06,0.0,0.0,0.0,0.0,0.0,0.0
53946,2019,US,IN,CRUDE,NFERT,1.06,0.0,0.0,0.0,0.0,0.0,0.0
38156,2019,KR,IN,RUBBE,BASIC,1.06,0.0,0.0,0.0,0.0,0.0,0.0
32637,2019,IT,IN,MACHI,CHEM1,1.06,0.0,0.0,0.0,0.0,0.0,0.0
13142,2019,DE,IN,FURNI,HEALT,1.06,0.0,0.0,0.0,0.0,0.0,0.0
15942,2019,DK,IN,MACHI,WOODW,1.06,0.0,0.0,0.0,0.0,0.0,0.0
14060,2019,DE,IN,PLAST,PREC1,1.06,0.0,0.0,0.0,0.0,0.0,0.0
66116,2019,WL,IN,PREC1,LEAD1,1.06,0.0,0.0,0.0,0.0,0.0,0.0
40922,2019,NL,IN,BASIC,MOTO1,1.06,0.0,0.0,0.0,0.0,0.0,0.0
13891,2019,DE,IN,PAPER,OFFIC,1.06,0.0,0.0,0.0,0.0,0.0,0.0
24860,2019,GB,IN,PUBLI,MOTOR,1.06,0.0,0.0,0.0,0.0,0.0,0.0
2540,2019,AU,IN,PLANT,WEARI,1.06,0.0,0.0,0.0,0.0,0.0,0.0
36172,2019,JP,IN,RUBBE,BUSIN,1.06,0.0,0.0,0.0,0.0,0.0,0.0
14270,2019,DE,IN,PRIVA,NATUR,1.06,0.0,0.0,0.0,0.0,0.0,0.0
54595,2019,US,IN,GLASS,RUBBE,1.06,0.0,0.0,0.0,0.0,0.0,0.0
7647,2019,CH,IN,FABRI,GASDI,1.06,0.0,0.0,0.0,0.0,0.0,0.0
12357,2019,DE,IN,BASIC,WHOLE,1.06,0.0,0.0,0.0,0.0,0.0,0.0
67962,2019,WM,IN,GLASS,WEARI,1.06,0.0,0.0,0.0,0.0,0.0,0.0
13697,2019,DE,IN,NONF1,ELEC3,1.06,0.0,0.0,0.0,0.0,0.0,0.0
30666,2019,IE,IN,PUBLI,PUBLI,1.06,0.0,0.0,0.0,0.0,0.0,0.0
62941,2019,WE,IN,PFERT,WOODW,1.06,0.0,0.0,0.0,0.0,0.0,0.0
67797,2019,WM,IN,GASDI,BEVER,1.06,0.0,0.0,0.0,0.0,0.0,0.0
38895,2019,LU,IN,CONST,COLLE,1.06,0.0,0.0,0.0,0.0,0.0,0.0
29759,2019,IE,IN,CONST,INSUR,1.06,0.0,0.0,0.0,0.0,0.0,0.0
276,2019,AT,IN,CEMEN,CONST,1.06,0.0,0.0,0.0,0.0,0.0,0.0
23641,2019,GB,IN,FABRI,FISH5,1.05,0.0,0.0,0.0,0.0,0.0,0.0
37561,2019,KR,IN,MOTOR,PAPER,1.05,0.0,0.0,0.0,0.0,0.0,0.0
60449,2019,WA,IN,POSTT,MACHI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
62363,2019,WE,IN,BASIC,FOUND,1.04,0.0,0.0,0.0,0.0,0.0,0.0
51021,2019,SI,IN,MACHI,CONST,1.04,0.0,0.0,0.0,0.0,0.0,0.0
55808,2019,US,IN,PRINT,TRAN1,1.04,0.0,0.0,0.0,0.0,0.0,0.0
17227,2019,ES,IN,FABRI,OFFIC,1.04,0.0,0.0,0.0,0.0,0.0,0.0
36993,2019,KR,IN,FABRI,COLLE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
70505,2019,ZA,IN,RADIO,OFFIC,1.04,0.0,0.0,0.0,0.0,0.0,0.0
29424,2019,IE,IN,AUXIL,DISTR,1.04,0.0,0.0,0.0,0.0,0.0,0.0
23134,2019,GB,IN,BEVER,WHOLE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
23777,2019,GB,IN,FINAN,TRAN1,1.04,0.0,0.0,0.0,0.0,0.0,0.0
11694,2019,CZ,IN,MACHI,WOODW,1.04,0.0,0.0,0.0,0.0,0.0,0.0
32380,2019,IT,IN,GASDI,RAILW,1.04,0.0,0.0,0.0,0.0,0.0,0.0
51583,2019,TR,IN,CHEM1,BITUM,1.04,0.0,0.0,0.0,0.0,0.0,0.0
62961,2019,WE,IN,PLAST,CRUDE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
30501,2019,IE,IN,POSTT,RETA1,1.04,0.0,0.0,0.0,0.0,0.0,0.0
40738,2019,NL,IN,AIRTR,CHEM1,1.04,0.0,0.0,0.0,0.0,0.0,0.0
3600,2019,BE,IN,FABRI,BASIC,1.04,0.0,0.0,0.0,0.0,0.0,0.0
27776,2019,ID,IN,BASIC,ALUM1,1.05,0.0,0.0,0.0,0.0,0.0,0.0
34897,2019,JP,IN,FISHF,RETAI,1.04,0.0,0.0,0.0,0.0,0.0,0.0
37073,2019,KR,IN,FABRI,WOODW,1.04,0.0,0.0,0.0,0.0,0.0,0.0
28853,2019,ID,IN,PULP5,MACHI,1.04,0.0,0.0,0.0,0.0,0.0,0.0
58794,2019,WA,IN,FURNI,BLAST,1.04,0.0,0.0,0.0,0.0,0.0,0.0
22140,2019,FR,IN,RETA1,TOBAC,1.04,0.0,0.0,0.0,0.0,0.0,0.0
44051,2019,PL,IN,BASIC,FOUND,1.04,0.0,0.0,0.0,0.0,0.0,0.0
36542,2019,JP,IN,WHOLE,RAILW,1.04,0.0,0.0,0.0,0.0,0.0,0.0
53907,2019,US,IN,COPP1,PREC1,1.04,0.0,0.0,0.0,0.0,0.0,0.0
59308,2019,WA,IN,INSUR,SEACO,1.04,0.0,0.0,0.0,0.0,0.0,0.0
61927,2019,WA,IN,TRAN2,MOTOR,1.04,0.0,0.0,0.0,0.0,0.0,0.0
24874,2019,GB,IN,PUBLI,PLAST,1.04,0.0,0.0,0.0,0.0,0.0,0.0
6411,2019,CA,IN,ALUM1,TRANS,1.04,0.0,0.0,0.0,0.0,0.0,0.0
32725,2019,IT,IN,MACHI,VEGET,1.04,0.0,0.0,0.0,0.0,0.0,0.0
69771,2019,ZA,IN,CHEM1,ELECT,1.04,0.0,0.0,0.0,0.0,0.0,0.0
26575,2019,GR,IN,WOODW,CONST,1.04,0.0,0.0,0.0,0.0,0.0,0.0
49011,2019,SE,IN,BUSIN,MOTOR,1.04,0.0,0.0,0.0,0.0,0.0,0.0
69244,2019,WM,IN,RUBBE,PADDY,1.04,0.0,0.0,0.0,0.0,0.0,0.0
36153,2019,JP,IN,RETA1,VEGET,1.04,0.0,0.0,0.0,0.0,0.0,0.0
38591,2019,LT,IN,SUPPO,AIRTR,1.05,0.0,0.0,0.0,0.0,0.0,0.0
279,2019,AT,IN,CERAM,CERAM,1.05,0.0,0.0,0.0,0.0,0.0,0.0
56719,2019,US,IN,SUPPO,TRANS,1.05,0.0,0.0,0.0,0.0,0.0,0.0
49985,2019,SE,IN,PAPER,REALE,1.05,0.0,0.0,0.0,0.0,0.0,0.0
25168,2019,GB,IN,RENTI,HOTEL,1.05,0.0,0.0,0.0,0.0,0.0,0.0
43891,2019,NO,IN,PULP5,FURNI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
28509,2019,ID,IN,MOTOR,GASDI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
4775,2019,BE,IN,RUBBE,TEXTI,1.05,0.0,0.0,0.0,0.0,0.0,0.0
20912,2019,FR,IN,GLASS,FOOD3,1.05,0.0,0.0,0.0,0.0,0.0,0.0
34015,2019,JP,IN,ALUM1,ELECT,1.04,0.0,0.0,0.0,0.0,0.0,0.0
57722,2019,WA,IN,BUSIN,COKIN,1.04,0.0,0.0,0.0,0.0,0.0,0.0
15150,2019,DE,IN,WHOLE,OILSE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
61447,2019,WA,IN,RUBBE,RECRE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
13959,2019,DE,IN,PETRO,ELEC6,1.04,0.0,0.0,0.0,0.0,0.0,0.0
1728,2019,AU,IN,CHEM1,BUSIN,1.04,0.0,0.0,0.0,0.0,0.0,0.0
8219,2019,CH,IN,RUBBE,LANDT,1.04,0.0,0.0,0.0,0.0,0.0,0.0
9666,2019,CN,IN,NONF1,CHEM1,1.04,0.0,0.0,0.0,0.0,0.0,0.0
22143,2019,FR,IN,RETA1,VEGE1,1.04,0.0,0.0,0.0,0.0,0.0,0.0
44407,2019,PL,IN,FINAN,REALE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
30529,2019,IE,IN,PRINT,CONST,1.04,0.0,0.0,0.0,0.0,0.0,0.0
12767,2019,DE,IN,CONST,PADDY,1.04,0.0,0.0,0.0,0.0,0.0,0.0
13503,2019,DE,IN,MACHI,FISH5,1.04,0.0,0.0,0.0,0.0,0.0,0.0
34949,2019,JP,IN,FURNI,HEALT,1.04,0.0,0.0,0.0,0.0,0.0,0.0
44716,2019,PL,IN,PAPER,FINAN,1.04,0.0,0.0,0.0,0.0,0.0,0.0
59065,2019,WA,IN,GLASS,PLAST,1.04,0.0,0.0,0.0,0.0,0.0,0.0
14229,2019,DE,IN,PRIVA,COLLE,1.04,0.0,0.0,0.0,0.0,0.0,0.0
40403,2019,MX,IN,PLAST,TEXTI,1.04,0.0,0.0,0.0,0.0,0.0,0.0
12800,2019,DE,IN,CONST,VEGET,1.04,0.0,0.0,0.0,0.0,0.0,0.0
67746,2019,WM,IN,FURNI,NAPHT,1.04,0.0,0.0,0.0,0.0,0.0,0.0
12177,2019,DE,IN,AIRTR,RENTI,0.92,0.0,0.0,0.0,0.0,0.0,0.0
7227,2019,CA,IN,RADIO,BUSIN,0.92,0.0,0.0,0.0,0.0,0.0,0.0
27885,2019,ID,IN,BITUM,RECRE,0.92,0.0,0.0,0.0,0.0,0.0,0.0
41109,2019,NL,IN,COMPU,PRINT,0.81,0.0,0.0,0.0,0.0,0.0,0.0
1804,2019,AU,IN,COKEO,FABRI,0.81,0.0,0.0,0.0,0.0,0.0,0.0
53048,2019,US,IN,AIRTR,CRUDE,0.81,0.0,0.0,0.0,0.0,0.0,0.0
58908,2019,WA,IN,GASDI,BEVER,0.81,0.0,0.0,0.0,0.0,0.0,0.0
35954,2019,JP,IN,RADIO,MEDIC,0.81,0.0,0.0,0.0,0.0,0.0,0.0
4194,2019,BE,IN,NONF1,DISTR,0.81,0.0,0.0,0.0,0.0,0.0,0.0
68744,2019,WM,IN,PLANT,LEATH,0.81,0.0,0.0,0.0,0.0,0.0,0.0
