trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
18725,2020,US,US,SUPPO,AIRTR,10392.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7990,2020,US,US,FORES,WOODW,10407.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550,2020,US,US,EDUCA,PUBLI,10430.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15692,2020,US,US,PRINT,COMPU,10434.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17274,2020,US,US,RETA1,REALE,10474.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2020,US,US,ALUM1,FABRI,10495.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10175,2020,US,US,LANDT,REALE,10496.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21254,2020,US,US,WOODW,REALE,10510.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,2020,US,US,COMPU,RESEA,10522.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15789,2020,US,US,PRINT,PUBLI,10767.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2020,US,US,AIRTR,REALE,10783.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,2020,US,US,CONST,EDUCA,11073.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10073,2020,US,US,LANDT,CRUDE,11196.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15294,2020,US,US,POSTT,INSUR,10182.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16857,2020,US,US,RENTI,COMPU,10179.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12513,2020,US,US,NATUR,PUBLI,11277.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,2020,US,US,BUSIN,WOODW,10174.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2020,US,US,AIRTR,FINAN,9450.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8030,2020,US,US,FOUND,FABRI,9451.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6627,2020,US,US,FABRI,PUBLI,9500.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,2020,US,US,BUSIN,FURNI,9508.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16226,2020,US,US,RAILW,BUSIN,9562.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17493,2020,US,US,RUBBE,RUBBE,9569.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7603,2020,US,US,FOOD5,HOTEL,9617.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,2020,US,US,BUSIN,SUPPO,9686.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2020,US,US,AIRTR,PUBLI,9695.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17343,2020,US,US,RETAI,RETA1,9722.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,2020,US,US,BUSIN,SALEM,9787.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10153,2020,US,US,LANDT,PAPER,9830.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,2020,US,US,BUSIN,PAPER,9836.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2020,US,US,COMPU,EDUCA,9845.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17124,2020,US,US,RESEA,RESEA,9858.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010,2020,US,US,ELEC1,REALE,9883.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,2020,US,US,COMPU,RETA1,9923.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3888,2020,US,US,CRUDE,LIQUE,11213.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16428,2020,US,US,REALE,93197,11288.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17168,2020,US,US,RETA1,BUSIN,2384.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12430,2020,US,US,NATUR,ELEC2,13469.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19969,2020,US,US,VEGET,FOOD5,13594.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,2020,US,US,CATTL,CATTL,13624.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16303,2020,US,US,RAILW,PUBLI,13627.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9641,2020,US,US,INSUR,WHOLE,13691.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,2020,US,US,CRUDE,RUBBE,13745.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17422,2020,US,US,RUBBE,HEALT,13766.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8675,2020,US,US,HEALT,PUBLI,13801.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16570,2020,US,US,REALE,RENTI,13908.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8403,2020,US,US,GASDI,PUBLI,13913.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14724,2020,US,US,PIGS9,MEATP,14145.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6841,2020,US,US,FINAN,WHOLE,14352.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21235,2020,US,US,WOODW,PAPER,14472.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2020,US,US,BUSIN,TRANS,14693.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14290,2020,US,US,PAPER,PAPER,14947.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18856,2020,US,US,SUPPO,PUBLI,15165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20692,2020,US,US,WHOLE,HOTEL,15322.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,2020,US,US,BUSIN,CHEM1,15380.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,2020,US,US,BUSIN,PLAST,13524.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10075,2020,US,US,LANDT,DIST1,13444.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2020,US,US,BUSIN,LANDT,11388.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15290,2020,US,US,POSTT,HOTEL,13328.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18850,2020,US,US,SUPPO,POSTT,11418.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20757,2020,US,US,WHOLE,REALE,11425.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2020,US,US,BASIC,MACHI,11658.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313,2020,US,US,GASDI,EDUCA,11724.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16575,2020,US,US,REALE,SALEM,11734.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15250,2020,US,US,POSTT,CONST,12085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20639,2020,US,US,WHOLE,CATTL,12105.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20765,2020,US,US,WHOLE,RUBBE,12207.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10135,2020,US,US,LANDT,MOTOR,12291.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14240,2020,US,US,PAPER,FOOD5,12432.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6703,2020,US,US,FINAN,CONST,12444.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15787,2020,US,US,PRINT,PRINT,12450.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12422,2020,US,US,NATUR,CRUDE,12550.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,2020,US,US,COMPU,WHOLE,12678.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20783,2020,US,US,WHOLE,TRANS,12899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,2020,US,US,CHEM1,CHEM1,13219.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,2020,US,US,BUSIN,93197,13308.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,2020,US,US,DAIRY,PUBLI,9418.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20745,2020,US,US,WHOLE,PLAST,9210.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,2020,US,US,BUSIN,DIST1,9111.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10046,2020,US,US,LANDT,BEVER,6738.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10209,2020,US,US,LANDT,WHOLE,6871.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,2020,US,US,CRUDE,NATU1,6905.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20658,2020,US,US,WHOLE,DIST1,6958.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18869,2020,US,US,SUPPO,SALEM,7007.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6516,2020,US,US,FABRI,BUSIN,7047.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,2020,US,US,COMPU,CONST,7049.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14543,2020,US,US,PFERT,CEREA,7080.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19742,2020,US,US,TRANS,HEALT,7083.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2020,US,US,93197,PUBLI,7096.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6711,2020,US,US,FINAN,EDUCA,7113.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20794,2020,US,US,WHOLE,WOODW,7118.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16956,2020,US,US,RENTI,PUBLI,7157.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,2020,US,US,DAIRY,HEALT,7172.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7574,2020,US,US,FOOD5,EDUCA,7182.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15357,2020,US,US,POSTT,RESEA,7231.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,2020,US,US,ELEC3,REALE,7244.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,2020,US,US,COMPU,RENTI,7261.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,2020,US,US,DISTR,RETA1,6798.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14197,2020,US,US,PAPER,BUSIN,6712.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9480,2020,US,US,INSUR,AUXIL,9108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14347,2020,US,US,PAPER,WOODW,6707.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16573,2020,US,US,REALE,RETAI,6404.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20672,2020,US,US,WHOLE,ELECT,6407.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6508,2020,US,US,FABRI,BEVER,6472.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16862,2020,US,US,RENTI,CRUDE,6488.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274,2020,US,US,FOOD3,HEALT,6513.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,2020,US,US,CHEM1,BUSIN,6565.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16898,2020,US,US,RENTI,HOTEL,6594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10092,2020,US,US,LANDT,FINAN,6603.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9508,2020,US,US,INSUR,CRUDE,6616.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,2020,US,US,FINAN,RESEA,6621.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8940,2020,US,US,HOTEL,HOTEL,6631.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16673,2020,US,US,RECRE,HEALT,6645.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,2020,US,US,COMPU,RECRE,6651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14248,2020,US,US,PAPER,HEALT,6658.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20766,2020,US,US,WHOLE,SALEM,6658.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18755,2020,US,US,SUPPO,COMPU,6678.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16962,2020,US,US,RENTI,RECRE,6697.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17541,2020,US,US,SALEM,BUSIN,7275.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2020,US,US,ALUM1,ALUM1,7291.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601,2020,US,US,FOOD5,HEALT,7360.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8899,2020,US,US,HOTEL,COMPU,7371.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10180,2020,US,US,LANDT,RESEA,8166.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3251,2020,US,US,COMPU,INSUR,8203.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15827,2020,US,US,PRINT,WHOLE,8288.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,2020,US,US,AUXIL,FINAN,8309.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16675,2020,US,US,RECRE,HOTEL,8427.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,2020,US,US,BUSIN,RUBBE,8439.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8999,2020,US,US,HOTEL,PUBLI,8526.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20758,2020,US,US,WHOLE,RECRE,8650.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20761,2020,US,US,WHOLE,RENTI,8652.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6743,2020,US,US,FINAN,HOTEL,8677.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2020,US,US,AIRTR,HEALT,8694.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20651,2020,US,US,WHOLE,COMPU,8707.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16585,2020,US,US,REALE,SUPPO,8749.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10104,2020,US,US,LANDT,GASDI,8772.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12232,2020,US,US,MOTOR,HEALT,8802.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,2020,US,US,FINAN,COMPU,8874.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8238,2020,US,US,FURNI,REALE,9012.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7334,2020,US,US,FOOD3,PUBLI,8166.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6604,2020,US,US,FABRI,OFFIC,8148.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7903,2020,US,US,FORES,FORES,8132.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16556,2020,US,US,REALE,POSTT,7641.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16737,2020,US,US,RECRE,REALE,7405.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131,2020,US,US,COLLE,PUBLI,7450.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18868,2020,US,US,SUPPO,RUBBE,7529.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12873,2020,US,US,NONME,CONST,7534.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17481,2020,US,US,RUBBE,PUBLI,7559.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6658,2020,US,US,FABRI,TRANS,7571.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6707,2020,US,US,FINAN,CRUDE,7580.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15354,2020,US,US,POSTT,RECRE,7689.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10984,2020,US,US,MACHI,CRUDE,8070.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,2020,US,US,FOUND,MACHI,7711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20656,2020,US,US,WHOLE,CRUDE,7778.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20629,2020,US,US,WHOLE,BEVER,7814.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15356,2020,US,US,POSTT,RENTI,7866.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,2020,US,US,COMPU,93197,7927.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20657,2020,US,US,WHOLE,DAIRY,7950.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,2020,US,US,ELEC4,REALE,7953.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20619,2020,US,US,WHOLE,93197,15386.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12202,2020,US,US,MOTOR,EDUCA,15425.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2020,US,US,AIRTR,BUSIN,15500.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,2020,US,US,DISTR,REALE,43558.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10069,2020,US,US,LANDT,CONST,44480.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20682,2020,US,US,WHOLE,FOOD5,44901.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,2020,US,US,CRUDE,GASDI,46395.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,2020,US,US,CEMEN,CONST,46554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16845,2020,US,US,RENTI,BUSIN,47124.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15348,2020,US,US,POSTT,PUBLI,47583.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7593,2020,US,US,FOOD5,FOOD5,48454.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,2020,US,US,FINAN,HEALT,48703.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,2020,US,US,CRUDE,CRUDE,49828.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,2020,US,US,COMPU,HEALT,49861.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15210,2020,US,US,PLAST,RUBBE,49869.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18894,2020,US,US,SUPPO,WHOLE,50310.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20752,2020,US,US,WHOLE,PUBLI,50598.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15288,2020,US,US,POSTT,HEALT,50724.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20717,2020,US,US,WHOLE,MOTO1,50911.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8938,2020,US,US,HOTEL,HEALT,51607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16469,2020,US,US,REALE,EDUCA,51690.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20791,2020,US,US,WHOLE,WHOLE,43676.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16352,2020,US,US,RAWMI,DAIRY,42311.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12292,2020,US,US,MOTOR,PUBLI,32110.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15273,2020,US,US,POSTT,FINAN,41510.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10099,2020,US,US,LANDT,FOOD5,33145.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,2020,US,US,BUSIN,EDUCA,33316.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20728,2020,US,US,WHOLE,OFFIC,33593.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6319,2020,US,US,ELECT,CONST,34501.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16562,2020,US,US,REALE,PUBLI,34816.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15342,2020,US,US,POSTT,POSTT,34935.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,2020,US,US,COMPU,FINAN,35120.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16622,2020,US,US,RECRE,BUSIN,35181.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10980,2020,US,US,MACHI,CONST,35198.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,2020,US,US,CATTL,MEATC,35512.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707,2020,US,US,CHEM1,HEALT,36409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,2020,US,US,FINAN,PUBLI,36976.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,2020,US,US,CRUDE,CHEM1,37792.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17618,2020,US,US,SALEM,MOTO1,38651.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,2020,US,US,FABRI,FABRI,39071.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,2020,US,US,BUSIN,RECRE,39588.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8887,2020,US,US,HOTEL,BUSIN,40125.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18866,2020,US,US,SUPPO,RETA1,52170.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16501,2020,US,US,REALE,HOTEL,54714.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21158,2020,US,US,WOODW,CONST,55011.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8648,2020,US,US,HEALT,HEALT,55992.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,2020,US,US,COMPU,BUSIN,101398.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,2020,US,US,BUSIN,COMPU,109107.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2020,US,US,BUSIN,PUBLI,114025.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9542,2020,US,US,INSUR,HEALT,116365.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12087,2020,US,US,MOTO1,MOTO1,119056.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16447,2020,US,US,REALE,BUSIN,122904.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6747,2020,US,US,FINAN,INSUR,133760.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2020,US,US,BUSIN,WHOLE,149590.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16567,2020,US,US,REALE,REALE,154541.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,2020,US,US,AUXIL,INSUR,160730.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,2020,US,US,BUSIN,FINAN,166719.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16499,2020,US,US,REALE,HEALT,174749.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2020,US,US,AUXIL,AUXIL,174835.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3482,2020,US,US,CONST,REALE,184643.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6808,2020,US,US,FINAN,REALE,209408.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6726,2020,US,US,FINAN,FINAN,210867.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,2020,US,US,BUSIN,REALE,276504.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,2020,US,US,BUSIN,RETA1,100320.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20652,2020,US,US,WHOLE,CONST,95597.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17178,2020,US,US,RETA1,CONST,95407.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,2020,US,US,BUSIN,RESEA,70120.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,2020,US,US,BUSIN,INSUR,58089.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16600,2020,US,US,REALE,WHOLE,58802.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15386,2020,US,US,POSTT,WHOLE,58876.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9603,2020,US,US,INSUR,PUBLI,64163.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,2020,US,US,CRUDE,MOTOR,66166.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,2020,US,US,INSUR,REALE,67525.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,2020,US,US,COMPU,PUBLI,68160.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16505,2020,US,US,REALE,INSUR,70336.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16572,2020,US,US,REALE,RETA1,94698.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15237,2020,US,US,POSTT,BUSIN,74416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477,2020,US,US,CONST,PUBLI,76145.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,2020,US,US,BUSIN,HOTEL,76445.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6689,2020,US,US,FINAN,BUSIN,76959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16484,2020,US,US,REALE,FINAN,78232.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20690,2020,US,US,WHOLE,HEALT,82261.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16738,2020,US,US,RECRE,RECRE,88092.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
